"tweet","retweets"
"@FFDynastyTrades @DynastyTrades 10 Team PPR 2qb 2rb 4wr 2te 
Side giving Cam has Dalton, Smith and Ryan as backup qb",35
"RT @KRNV: Hometown hero @jake_dalton competes this weekend! Send in pics/vids of your well-wishes: https://t.co/k8Yv6snYbk https://t.co/4jA‚Ä¶",35
"Hometown hero @jake_dalton competes this weekend! Send in pics/vids of your well-wishes: https://t.co/k8Yv6snYbk https://t.co/4jA9xqBXk1",35
"RT @FuckUStevePena: Ì†ΩÌ≥∑ 2- Jake Dalton wows crowd in men‚Äôs gymnastics. https://t.co/I2G7wCWat7",35
"RT @speedotodd: Jake Dalton wows crowd in men‚Äôs gymnastics https://t.co/aSvveGaYdO",35
"RT @FuckUStevePena: Ì†ΩÌ≥∑ Jake Dalton wows crowd in men‚Äôs gymnastics. https://t.co/jf2Q0FP2F2",35
"Jake Dalton wows crowd in men‚Äôs gymnastics https://t.co/aSvveGaYdO",35
"Ì†ΩÌ≥∑ 2- Jake Dalton wows crowd in men‚Äôs gymnastics. https://t.co/I2G7wCWat7",35
"Ì†ΩÌ≥∑ Jake Dalton wows crowd in men‚Äôs gymnastics. https://t.co/jf2Q0FP2F2",35
"RT @lacyymae4: ""Why do you watch the Olympics?"" 
Me: ""Jake Dalton"" Ì†ΩÌ∏ç https://t.co/OFKOg9UE97",34
"RT @ManCanddyPics: Jake Dalton https://t.co/LTUC7naPMp",33
"RT @USAGym: With 30 minutes to go, here's the live feed link. Men's floor with @jake_dalton and @SamuelMikulak will be first: https://t.co/‚Ä¶",32
"With 30 minutes to go, here's the live feed link. Men's floor with @jake_dalton and @SamuelMikulak will be first: https://t.co/BK6oeNdI3W",32
"RT @imkennybrian: #RioOlympics2016 

hi jake dalton come to my room ill give you a gold metal https://t.co/c8xMpdkjEo",32
"RT @BrianBrinkleyOK: Coming up at 5 on @kfor, former #Sooners gymnast Jake Dalton on Team USA, and a former #OKState star goes deep in the‚Ä¶",31
"Coming up at 5 on @kfor, former #Sooners gymnast Jake Dalton on Team USA, and a former #OKState star goes deep in the big leagues. #Rio2016",31
"RT @officialgaygeek: Daily Eye Candy Olympics Edition: Jake Dalton Olympic Gymnast https://t.co/lAUpl7kL6x",31
"Daily Eye Candy Olympics Edition: Jake Dalton Olympic Gymnast https://t.co/lAUpl7kL6x",31
"RT @GymCastic: ‚ÄúI compete better when I compete for the team. The Olympics is hard.‚Äù ‚Äì Jake Dalton https://t.co/CWJvB5Plc7",31
"‚ÄúI compete better when I compete for the team. The Olympics is hard.‚Äù ‚Äì Jake Dalton https://t.co/CWJvB5Plc7",31
"RT @WhatDoIStand4: I wish Jake Dalton would have my babies.",31
"I wish Jake Dalton would have my babies.",31
"RT @JillianDoughty: Jake Dalton &amp; Sam Mikulak make me so proud to be from the USA",31
"RT @goldmedalhottie: Jake Dalton #USA #ArtisticGymnastics https://t.co/oOHxbO8DCG",31
"RT @wellsgymn: Nice to spend some time out of the gym with @jake_dalton Couldn't be more proud of an athlete #PGHouse #SoonersInRio https:/‚Ä¶",31
"RT @KOLO8: Jake Dalton of Sparks finishes sixth in the floor exercise at the Olympics. 
https://t.co/GkuAbHeYev https://t.co/0CX4d5x76x",31
"RT @cityofsparks: Great performance by @jake_dalton  at #rio2016 We are #SparksProud of you. Go #TeamUSA !!",31
"Jake Dalton of Sparks finishes sixth in the floor exercise at the Olympics. 
https://t.co/GkuAbHeYev https://t.co/0CX4d5x76x",31
