"tweet","retweets"
"Kayla Harrison repeats as Olympic judo gold medalist https://t.co/ZqUuDP1Czh",65
"RT @USAWrestling: Judo legend &amp; wrestler @JimmyPedroUSA coaches @Judo_Kayla to historic 2nd Olympic judo gold https://t.co/nfkrVq0v3h https…",64
"Judo legend &amp; wrestler @JimmyPedroUSA coaches @Judo_Kayla to historic 2nd Olympic judo gold https://t.co/nfkrVq0v3h https://t.co/wrmBX9aHIt",64
"RT @NSVRC: Sexual abuse survivor Kayla Harrison won gold in judo -- an example of strength and courage https://t.co/gnAAIU99CL https://t.co…",63
"Sexual abuse survivor Kayla Harrison won gold in judo -- an example of strength and courage https://t.co/gnAAIU99CL https://t.co/Wap5du5Uoh",63
"RT @DankMemePlug: Baby: I...I...I...I...

Mom:Honey he's about to say his first words!

Baby: I...

Baby: I'm Rick Harrison and this is my…",62
"RT @Slate: Kayla Harrison just won judo gold. For sexual abuse victims, her triumph is twofold: https://t.co/CMrj7O9b4d https://t.co/OGFfFV…",61
"Kayla Harrison just won judo gold. For sexual abuse victims, her triumph is twofold: https://t.co/CMrj7O9b4d https://t.co/OGFfFVD4MV",61
"RT @guicruzzz: Kayla Harrison #USA taps Audrey Tcheumeo #FRA to win the gold medal in #judo. Flawless run for her in the Olympics. I'm impr…",60
"RT @marc_raimondi: Kayla Harrison wins second straight Olympic gold medal in judo https://t.co/uidcBssfjs https://t.co/3psnSJdx4z",59
"RT @eutsd: I turn on @CNN news and all we got is Kayla Harrison? No #LaFlooding no #ClaytonFire News stations have their priorities backwar…",58
"RT @YouniqueFound: Kayla Harrison is working to get a gold medal at Rio, but also to bring awareness to child sexual abuse. Read at: https:…",58
"RT @sdddffl: I turn on @CNN news and all we got is Kayla Harrison? No #LaFlooding no #ClaytonFire News stations have their priorities backw…",58
"RT @seanmgregory: Great spending time w back-to-back judo gold medalist Kayla Harrison  @Judo_Kayla this morn. @TIME story soon... https://…",58
"I turn on @CNN news and all we got is Kayla Harrison? No #LaFlooding no #ClaytonFire News stations have their priorities backwards on this",58
"RT @KiwiGabrielle: https://t.co/5R2Zpm8QVk Amazing story of a survivor who has gone on to triumph at the Olympics. Inspirational.",58
"Great spending time w back-to-back judo gold medalist Kayla Harrison  @Judo_Kayla this morn. @TIME story soon... https://t.co/v6CTAsSuA2",58
"https://t.co/5R2Zpm8QVk Amazing story of a survivor who has gone on to triumph at the Olympics. Inspirational.",58
