"tweet","retweets"
"RT @BBCSport: Max Whitlock takes the lead!

It's a huge 15.633 for his floor routine.

Ì†ΩÌ≥∫ @BBCTwo &amp; online&gt; https://t.co/oxi7eLlYAH https://‚Ä¶",112
"RT @simonrug: It's the unexpected golds that are always the best. That's one of my highlights of the Games. Marvelous Max Whitlock.",111
"RT @NickHopeTV: Max Whitlock, Olympic floor champion &amp; with his best event (pommel) still to come. What an UNBELIEVABLE talent Ì†ΩÌπåÌ†ºÌ∑¨Ì†ºÌ∑ßÌ†ºÌøÖ https:/‚Ä¶",111
"RT @WhatsOnBrum: WOW! THIS IS INCREDIBLE! Ì†ºÌ∑¨Ì†ºÌ∑ß
Congratulations to Max Whitlock on winning another #GOLD #BringOnTheGreat #Rio2016 https://t.c‚Ä¶",110
"RT @MailSport: Super Sunday for #GBR?

Max Whitlock - #GOLD, #GOLD

Justin Rose - #GOLD

Jason Kenny - #GOLD

Andy Murray - #GOLD https://t‚Ä¶",110
"RT @itvnews: Max Whitlock wins gold in men's floor gymnastics https://t.co/1CzD2NnNfq https://t.co/IVmgcaCFO3",110
"Super Sunday for #GBR?

Max Whitlock - #GOLD, #GOLD

Justin Rose - #GOLD

Jason Kenny - #GOLD

Andy Murray - #GOLD https://t.co/sdQy5lVKdE",110
"RT @BBCSport: Max Whitlock has created history at #Rio2016.

But who is the man behind the medals? https://t.co/RMh7Y1kyfG https://t.co/iHc‚Ä¶",109
"RT @DanCliffordCTFC: Seeing incredible athletes like Max Whitlock win gold medals makes you proud to be British Ì†ºÌ∑¨Ì†ºÌ∑ß Amazing! #TeamGB #Rio2016",109
"Max Whitlock has created history at #Rio2016.

But who is the man behind the medals? https://t.co/RMh7Y1kyfG https://t.co/iHcT4c7Rk8",109
"RT @DFS: ""I train about 35 hours a week"" Step behind the camera with @maxwhitlock1 :https://t.co/SagrSLDpGf #GreatBrits https://t.co/6LlXin‚Ä¶",108
"RT @jwatkins26: Max Whitlock went to my school, js",108
"RT @_skindog: Cor Max Whitlock ‚ù§Ô∏è‚ù§Ô∏è",108
"RT @IndySport: LIVE: Laura Trott looks to defend her 2012 title in the women's omnium https://t.co/Rphm9GIBPY https://t.co/eYkNQjKRRk",108
"LIVE: Laura Trott looks to defend her 2012 title in the women's omnium https://t.co/Rphm9GIBPY https://t.co/eYkNQjKRRk",108
"RT @CosmopolitanUK: So Olympic gold medalist Max Whitlock and his fiancee are actually too cute https://t.co/GgA6CWLfvq https://t.co/H7He5D‚Ä¶",108
"RT @digitalspy: Louis Smith hits back at people saying he's a bad sport as he congratulates Max Whitlock:

https://t.co/9K3j7nzJy5 https://‚Ä¶",108
"So Olympic gold medalist Max Whitlock and his fiancee are actually too cute https://t.co/GgA6CWLfvq https://t.co/H7He5DO7gp",108
"RT @andersonn_chloe: Max Whitlock is something else",108
"RT @TheMediaTweets: Some great photos of Max Whitlock on today's papers. https://t.co/3rQXC9GlDX",108
"Louis Smith hits back at people saying he's a bad sport as he congratulates Max Whitlock:

https://t.co/9K3j7nzJy5 https://t.co/humilaXEmn",108
"RT @EveningStandard: Louis Smith has been branded ‚Äòbad loser‚Äô https://t.co/cVWFNztEFM https://t.co/CZbIwnF7U0",108
"RT @HeartEssexNews: YESSS!! Basildon trained Max Whitlock gets GB's 1st ever GOLD in Floor Gymnastics  #HeartNews https://t.co/grZONp6fdS",108
"Louis Smith has been branded ‚Äòbad loser‚Äô https://t.co/cVWFNztEFM https://t.co/CZbIwnF7U0",108
"Some great photos of Max Whitlock on today's papers. https://t.co/3rQXC9GlDX",108
"RT @alexspinkmirror: Went to the gym today. Feel much better for it. https://t.co/riPeBpECOx https://t.co/T1q183NfUO #Rio2016 #gymnastics @‚Ä¶",108
"RT @FelicityBarrTV: Wow. Max Whitlock - what an achievement. 2 golds in individual apparatus. First British gymnast to achieve that.",108
"RT @maliminchin: how pretty is max whitlock though",108
"Went to the gym today. Feel much better for it. https://t.co/riPeBpECOx https://t.co/T1q183NfUO #Rio2016 #gymnastics @TeamGB",108
"RT @Heart4CNews: YESSS!! Hemel Hempstead's Max Whitlock gets GB's 1st ever GOLD in Floor Gymnastics  #HeartNews https://t.co/xC42P2ljMh",108
"RT @metrosportHQ: An extraordinary day of British success at #Rio2016 led by double gold for Max Whitlock - our back page tomorrow https://‚Ä¶",108
"RT @PoetrySociety: Whitlock worked so hard but - hurray! - it was worth it. / It just goes to show that practice Max perfect #relaypoem",108
"An extraordinary day of British success at #Rio2016 led by double gold for Max Whitlock - our back page tomorrow https://t.co/UMg0ZzNB9f",108
"Whitlock worked so hard but - hurray! - it was worth it. / It just goes to show that practice Max perfect #relaypoem",108
"RT @TeamGB: #Win a #TeamGB Ì†ºÌ∑¨Ì†ºÌ∑ß top signed by 2‚É£ times Olympic GOLD Ì†æÌµá medallist, Max Whitlock! Ì†ºÌæâÌ†ΩÌ±â https://t.co/xqeOpU7di8 https://t.co/vjURdL‚Ä¶",107
