"tweet","retweets"
"#Rio2016 : Bronze medallist @SakshiMalik to be India's flag bearer in Rio 2016 closing ceremony tonight.

#Olympics https://t.co/ZMhMMxIKAY",59
"RT @CBC: Say hello to your flag-bearer! https://t.co/7KtObbWFmH #ClosingCeremony #CAN https://t.co/p5YjLUwHDL",58
"RT @nrarmour: Carrying the US flag is a big honor for @Simone_Biles. Also a little worrisome. https://t.co/WhkqnS11qU",58
"RT @ByTheMins: Our Olympic Closing Ceremony page is LIVE!

Join @AndrewCorcoran for full coverage HERE&gt;&gt;&gt;

https://t.co/OE3zqJVoHY https://…",58
"Our Olympic Closing Ceremony page is LIVE!

Join @AndrewCorcoran for full coverage HERE&gt;&gt;&gt;

https://t.co/OE3zqJVoHY https://t.co/DhAJQ5a3ig",58
"Carrying the US flag is a big honor for @Simone_Biles. Also a little worrisome. https://t.co/WhkqnS11qU",58
"Say hello to your flag-bearer! https://t.co/7KtObbWFmH #ClosingCeremony #CAN https://t.co/p5YjLUwHDL",58
"RT @NYTSports: Simone Biles will carry the flag for the U.S. during the closing ceremony in Rio tonight https://t.co/LYdFScXhhA https://t.c…",57
"RT @MailOnline: Athletes and spectators gather together for the #Rio2016 #ClosingCeremony https://t.co/P0Eqp4MJP7 https://t.co/ul4x7BbUE6",57
"Athletes and spectators gather together for the #Rio2016 #ClosingCeremony https://t.co/P0Eqp4MJP7 https://t.co/ul4x7BbUE6",57
"Simone Biles will carry the flag for the U.S. during the closing ceremony in Rio tonight https://t.co/LYdFScXhhA https://t.co/EoZ2bDk8DU",57
"RT @latimes: Simone Biles will be the U.S. flag-bearer for the #Rio2016 closing ceremony on Sunday https://t.co/SqoKfBIfzM https://t.co/It6…",56
"Simone Biles will be the U.S. flag-bearer for the #Rio2016 closing ceremony on Sunday https://t.co/SqoKfBIfzM https://t.co/It6dizybVo",56
"RT @nbcchicago: The #Rio2016 Olympics come to an end with a spectacular closing ceremony. Watch live: https://t.co/aPQaHxUpAM https://t.co/…",55
"The #Rio2016 Olympics come to an end with a spectacular closing ceremony. Watch live: https://t.co/aPQaHxUpAM https://t.co/moGh2vBOSR",55
"RT @SnowAndBeach: It might be raining in Rio, but the closing ceremony is going off brilliantly!
#Rio2016 #Olympics #ClosingCeremony https:…",55
"RT @Sports_NDTV: #Rio2016 US' flag bearer #SimoneBiles is here #ClosingCeremony Live updates here https://t.co/OLY1GRNlGS https://t.co/oTLU…",55
"RT @dwnews: #Rio2016 #ClosingCeremony: Join our countdown live blog for all the updates https://t.co/BHHIcr44yI https://t.co/ln3WmKN5mm",55
"It might be raining in Rio, but the closing ceremony is going off brilliantly!
#Rio2016 #Olympics #ClosingCeremony https://t.co/ySmVaTDJtB",55
"#Rio2016 US' flag bearer #SimoneBiles is here #ClosingCeremony Live updates here https://t.co/OLY1GRNlGS https://t.co/oTLUc9edwK",55
"RT @voxdotcom: Rio Olympics 2016 closing ceremony: time, how to watch, live stream, and what to expect https://t.co/TeGWj0bQOV https://t.co…",55
"RT @HollywoodLife: Here's how you can watch the Olympics closing ceremony, and WHEN to watch! https://t.co/J6B6qDvh9O",55
"RT @ChicagoSports: Simone Biles on being flag bearer at closing ceremony (video via @Timbannon) https://t.co/BbphoTNLSB https://t.co/bRCT47…",55
