"tweet","retweets"
"RT @5liveSport: It's a #bronze medal for Greg Rutherford in the men's long jump

#Gold to Jeff Henderson from #USA https://t.co/pMFMDYSfXC",48
"RT @KATVJason: North Little Rock is golden!  Jeff Henderson (McAlmont) wins the long jump in Rio! https://t.co/dw97GgfGr7",47
"North Little Rock is golden!  Jeff Henderson (McAlmont) wins the long jump in Rio! https://t.co/dw97GgfGr7",47
"RT @Genworth: ""My mom can't be here, she has Alzheimer's. When I place that medal in her hands, I'll be crying."" 
https://t.co/qoaSmPvA18",46
"""My mom can't be here, she has Alzheimer's. When I place that medal in her hands, I'll be crying."" 
https://t.co/qoaSmPvA18",46
"RT @7SportsXtra: Congrats to former Florida Memorial Univ star Jeff Henderson on winning the long jump. Henderson leaped 27 feet, 6 inches.…",46
"Congrats to former Florida Memorial Univ star Jeff Henderson on winning the long jump. Henderson leaped 27 feet, 6 inches. #TeamUSA #Gold",46
"RT @celticsblog: Can Bolt catch a football?
Can Jeff Henderson dunk a basketball?
asking for some friends",46
"RT @_EpicTweets__: Congrats to HBCU GRAD Jeff Henderson on his Gold Medal in the men's long jump!!!",46
"Can Bolt catch a football?
Can Jeff Henderson dunk a basketball?
asking for some friends",46
"Congrats to HBCU GRAD Jeff Henderson on his Gold Medal in the men's long jump!!!",46
"RT @RodsRacers: Hinds Community College alum Jeff Henderson wins gold in long jump, https://t.co/1oZuAQO0pZ",46
"RT @GW1962: CONGRATS @TeamGB's @GregJRutherford - #bronze medal for men's long jump. #Gold  to Jeff Henderson from #USA",46
"RT @MattMcCoyWTVN: The field events get no respect on NBC. Jeff Henderson wins the long jump &amp; he gets covered for about 30 seconds",46
"RT @DailyStar_Sport: Greg Rutherford takes bronze in Olympic long jump as American Jeff Henderson wins gold #Rio2016 
https://t.co/xWxJlB0G…",46
"Listen to In My Zone (Prod. Seth Henderson) by LoudMouth #np on #SoundCloud https://t.co/3Lg5KE5ges",46
"Hinds Community College alum Jeff Henderson wins gold in long jump, https://t.co/1oZuAQO0pZ",46
"The field events get no respect on NBC. Jeff Henderson wins the long jump &amp; he gets covered for about 30 seconds",46
"RT @Da_highJUMPer: JEFF HENDERSON FROM HINDS JUST WON THE OLYMPIC GOLD MEDAL IN THE LONG JUMP #HindsTrack #TrustTheProcess #Juco",46
"RT @FilmTVDiversity: ⚡️ “Jeff Henderson lands the USA a gold medal in men's long jump”

https://t.co/WlhtoRqt1W",46
"⚡️ “Jeff Henderson lands the USA a gold medal in men's long jump”

https://t.co/WlhtoRqt1W",46
"RT @KARK4News: How did AR's @Jeffery_henders manage to win #gold on final jump? Answer isn't what you think https://t.co/4WkOlVRHkG https:/…",46
