"tweet","retweets"
"Why Olympic Swimmer Haley Anderson Uses This Drugstore Loti... https://t.co/gJZGe36mmp | https://t.co/FnlMN9qJcq https://t.co/ekfbQtnTPD",1
"Haley Anderson's Family: The Pictures You Need to See https://t.co/Z27NlGdfMi",1
"Haley Anderson’s Family: The Pictures You Need to See https://t.co/Dd7PuJOcBM https://t.co/HRIngczGQN",1
"Haley Anderson’s Family: The Pictures You Need to See https://t.co/CHMIkMVviY https://t.co/Ze6yEThytI",1
"Haley Anderson’s Family: The Pictures You Need to See https://t.co/QyCYtpfVVG https://t.co/tO1lENwbDp",1
"Haley Anderson’s Family: The Pictures You Need to See: Haley Anderson has a very supportive family who are al... https://t.co/FuyYJuWrQs",1
"I liked a @YouTube video from @usc_athletics https://t.co/UQtT3bPKVn 2016 Olympics: Haley Anderson",1
"2016 Olympics: Haley Anderson https://t.co/UqXKXbxzNf",1
"@martinfreemvn Anderson you mean",1
"Rio's Marathon Swim: A Battle Against Waves, Pollution And Jellyfish

American Haley Anderson has prepared for all the challenges she can",1
"2016 Topps Olympics Haley Anderson Autograph Auto Swimming https://t.co/JqIgCPi7Ij https://t.co/BuEjDxWhNS",1
"@Toonami4Ever Haley Anderson who lives not too far from my california location in Granite Bay looks for another medal in long distance swim",1
