"tweet","retweets"
"RT @AthleticsWeekly: Christian Taylor and Sandra Perkovic retain Olympic titles in Rio. REPORT: https://t.co/KUBbOSsa8U #Rio2016 https://t.‚Ä¶",30
"Congrats to Christian Taylor on his TJ gold and defense of @london2012, #rio2016, with his 17.86m leap! https://t.co/g9VwsTKIfe",30
"In Triple Jump today, American @Taylored2jump won Gold &amp; @WilliamClaye from #TeamUSA won Silver. @westwood1sports https://t.co/y1vOACEim8",30
"RT @Seonkevin: Christian Taylor won a gold medal in Beijing jumping off his left foot and won the Gold medal in Rio off his right foot. Unr‚Ä¶",30
"#RioWithTOI Christian Taylor of USA wins gold in Men's Triple Jump Final with a score of 17.86",30
"RT @sportsphotos: #USA Christian Taylor #Gold triple jump (Getty) Day 11 at #Rio2016 #Olympics in Ì†ΩÌ≥∑ :  https://t.co/jTEAhKrWX9 https://t.co‚Ä¶",30
"#USA Christian Taylor #Gold triple jump (Getty) Day 11 at #Rio2016 #Olympics in Ì†ΩÌ≥∑ :  https://t.co/jTEAhKrWX9 https://t.co/nvOcl9SFp7",30
"RT @ChrisJansing: More Team USA hardware: Christian Taylor and Will Claye take gold and silver in men's triple jump competition",30
"RT @centralcmdperu: #Rio2016 #Atletismo Salto Triple Masculino: Christian Taylor (#USA) #Oro con 17.86 mts. Will Claye (#USA) #Plata https:‚Ä¶",30
"RT @UF_HHP: Whoa! It's GOLD for HHP Alum, Christian Taylor! #Rio2016  #HHPAlumRock #GatorsInRio  Congrats @Taylored2jump! https://t.co/nu06‚Ä¶",30
"RT @hrkbenowen: USA's Christian Taylor repeats triple jump gold medal https://t.co/OJDOOZHrVR",30
"RT @IExpressSports: ‚ÄòStars align‚Äô for #USA Christian Taylor to claim second Olympic gold

READ: https://t.co/Dyhb0EAgwI https://t.co/UBbDFD‚Ä¶",30
"‚ÄòStars align‚Äô for #USA Christian Taylor to claim second Olympic gold

READ: https://t.co/Dyhb0EAgwI https://t.co/UBbDFDiwGB",30
"RT @MobilePunch: Olympics: Christian Taylor retains triple jump title https://t.co/Bo4lMdHrcZ",30
"Whoa! It's GOLD for HHP Alum, Christian Taylor! #Rio2016  #HHPAlumRock #GatorsInRio  Congrats @Taylored2jump! https://t.co/nu06kQCxPL",30
"Christian Taylor and Sandra Perkovic retain Olympic titles in Rio. REPORT: https://t.co/KUBbOSsa8U #Rio2016 https://t.co/fQeyS0oWya",30
