"tweet","retweets"
"RT @TODAYshow: 'I had a ton of fun': @katieledecky is all smiles after Rio success https://t.co/lJp5AKhQRk #Rio2016 https://t.co/ZHfmXpUDYW",124
"RT @amymarieg: I'm convinced Katie Ledecky is 98% fish... unreal!! #USA #Swimming #Gold #Rio2016",123
"RT @BuzzFeedNews: This Old Photo Of Michael Phelps And Katie Ledecky Is Amazing https://t.co/qhwnU0tIck https://t.co/29nsYTUdIM",122
"RT @barstooltweets: Michael Phelps had to help Katie Ledecky learn how to put on all of her medals https://t.co/8J7CdXG1Ee https://t.co/AKd‚Ä¶",121
"Michael Phelps had to help Katie Ledecky learn how to put on all of her medals https://t.co/8J7CdXG1Ee https://t.co/AKdNocH8kb",121
"RT @Avid: Discover the origin of the World Record line on swimming broadcasts at @SInow: https://t.co/3EwPlBMCPx #Avid in #Rio https://t.co‚Ä¶",121
"RT @Katie_Tiell: I JUST MET KATIE LEDECKY https://t.co/oBHVGeplmS",121
"I JUST MET KATIE LEDECKY https://t.co/oBHVGeplmS",121
"RT @seventeen: Michael Phelps and Katie Ledecky Trade Places to Recreate That Viral Throwback Photo https://t.co/6GZX70Iloy https://t.co/K4‚Ä¶",121
"RT @PenelopeLedlow: ""Um, sir or Ms...your next race is against Usain Bolt or Katie Ledecky...."" Ì†ΩÌ∏ÉÌ†ΩÌ∏É  @KristenLedlow https://t.co/oyelpeIB5Z",121
"RT @Femail: Simone Biles just got ANOTHER gold medal - and her SECOND Sports Illustrated cover https://t.co/CtvOvKZQcW https://t.co/tHJAXAa‚Ä¶",121
"RT @Stee_vane: Michael Phelps, Katie Ledecky and Simone Biles Unite for Sports Illustrated Cover via TIME‚Ä¶ https://t.co/1ItnK8v5QZ https://‚Ä¶",121
"Michael Phelps and Katie Ledecky Trade Places to Recreate That Viral Throwback Photo https://t.co/6GZX70Iloy https://t.co/K4xqnrqMwR",121
"""Um, sir or Ms...your next race is against Usain Bolt or Katie Ledecky...."" Ì†ΩÌ∏ÉÌ†ΩÌ∏É  @KristenLedlow https://t.co/oyelpeIB5Z",121
"Simone Biles just got ANOTHER gold medal - and her SECOND Sports Illustrated cover https://t.co/CtvOvKZQcW https://t.co/tHJAXAafWe",121
"Discover the origin of the World Record line on swimming broadcasts at @SInow: https://t.co/3EwPlBMCPx #Avid in #Rio https://t.co/A79Fx2I8c5",121
"RT @BComptonNHL: #Isles finding inspiration in Olympic champion https://t.co/5c4GLqHv3a",121
"Michael Phelps, Katie Ledecky and Simone Biles Unite for Sports Illustrated Cover via TIME‚Ä¶ https://t.co/1ItnK8v5QZ https://t.co/hLvqUV4owE",121
"RT @BroBible: Michael Phelps Reversing Things And Getting Katie Ledecky's Autograph Is One Of Rio's Coolest Olympic Moments https://t.co/bl‚Ä¶",121
"#Isles finding inspiration in Olympic champion https://t.co/5c4GLqHv3a",121
"RT @TODAYshow: .@katieledecky, @MichaelPhelps re-create famous autograph photo 10 years later! https://t.co/YmAPkmK0s5 #RioTODAY https://t.‚Ä¶",120
"RT @NBCOlympics: Sooooo...Where does Katie Ledecky go from here? https://t.co/wPXuDfu182 https://t.co/vmRyrgWCxs",120
"RT @jbendery: Simone Biles is the Simone Biles of gymnastics, and Katie Ledecky is the Katie Ledecky of swimming. K? K. Ì†ºÌ∑∫Ì†ºÌ∑∏",119
"RT @mikegehrke: When Michael Phelps swims I feel bad for the competition. When Katie Ledecky swims I feel bad for the water",119
"RT @Krisplashed: Katie Ledecky just put the rest of the world to shame in the women's 800M freestyle. https://t.co/9k7xQcXzzx",118
"RT @espnW: Simone Biles, Amy Van Dyken, Missy Franklin &amp; Katie Ledecky are the only U.S. women to win 4 golds at one Olympics. https://t.co‚Ä¶",117
"RT @ClickHole: Michael Phelps said WHAT?! https://t.co/Ee0VYEiXjH https://t.co/RIcikh7rXR",117
"Simone Biles, Amy Van Dyken, Missy Franklin &amp; Katie Ledecky are the only U.S. women to win 4 golds at one Olympics. https://t.co/RnkiHwtbi6",117
"RT @si_olympics: Outtakes from the Michael Phelps, Katie Ledecky and Simone Biles SI cover shoot: https://t.co/CvuOoKOkM5 https://t.co/snDA‚Ä¶",116
"RT @1TimMurray: Katie Ledecky and the other 7 best swimmers in the world https://t.co/C73grCd3bj",115
"RT @SportsCenter: Katie Ledecky: casually beating 
- EVERYONE
- World Record",114
"RT @SportsCenter: 10 years ago, Katie Ledecky asked for Michael Phelps' autograph. Now, he asks for hers. (via Katie Ledecky/Facebook) http‚Ä¶",113
"RT @BenHCarrington: So Katie Ledecky is ""the Michael Phelps of women's swimming""?
Does that make Djokovic ""the Serena Williams of men's ten‚Ä¶",112
"RT @espn: Once upon a time, Katie Ledecky got Michael Phelps' autograph.

The tables have turned. https://t.co/nbbkWAJuhw https://t.co/RcMT‚Ä¶",111
"RT @EW: Michael Phelps and Katie Ledecky recreate that famous autograph photo: https://t.co/9jQHtLIedm https://t.co/nkgQXF9dNs",110
"RT @NBCOlympics: .@katieledecky beat the World Record... owned by Katie Ledecky.

#WorldRecord #Rio2016 https://t.co/cS0khMw0zm",109
"RT @nancyleong: .@emilycrockett nails the problem w/ the Phelps/Ledecky headline &amp; a lot of other coverage: https://t.co/f8U714OXf7 https:/‚Ä¶",108
"RT @MTVNews: .@JulianneRoss has a message for everyone calling Katie Ledecky the ‚Äúfemale Michael Phelps‚Äù:  https://t.co/EZKvLti0YL",108
".@emilycrockett nails the problem w/ the Phelps/Ledecky headline &amp; a lot of other coverage: https://t.co/f8U714OXf7 https://t.co/lOIh59BpJh",108
"RT @GetReligion: Washington Post cuts 'Sacred Heart': Yes, Katie Ledecky had help reaching her golden goals  https://t.co/rr1Bri5ik4",107
"RT @jessiesherry: Sure Katie Ledecky is a decorated Olympian at 19 but I just ate a can of icing w graham crackers so who do you think is a‚Ä¶",107
"RT @lindaikeji: U.S Olympic Gold medalists Michael Phelps, Katie Ledecky and Simone Biles cover Sports Illustrated magazine (... https://t.‚Ä¶",107
"RT @TheMehulPatel: Watch Michael Phelps show Katie Ledecky how to pose with all those Olympic medals https://t.co/jdSos0MUns",107
