"tweet","retweets"
"RT @TimesNow: What she(PV Sindhu) performed here under pressure is phenomenal:coach Gopichand #SindhuForGold #Rio2016 #GoldRushRio https://‚Ä¶",143
"#PVSindhu I am your fan, says superstar Rajinikanth https://t.co/Vcpdxr2RAh",143
"RT @scoopwhoopnews: Saying it again. Round of applause for #GopiChand.

Bronze in London, Silver in Rio!

https://t.co/Uqqv5j2VLI https://t‚Ä¶",143
"RT @rakshakdoga: Congratulations to PV Sindhu Ì†ΩÌ±è for getting Silver in badminton and making Every Indian Proud .You gave it tough .Ì†ΩÌ±èÌ†ΩÌ±è https:‚Ä¶",142
"RT @IExpressSports: From BMW to Rs 1.60 crore and land, it‚Äôs raining gifts for #Rio2016 star #PVSindhu 

READ: https://t.co/ZPOTVt7Ojt http‚Ä¶",142
"From BMW to Rs 1.60 crore and land, it‚Äôs raining gifts for #Rio2016 star #PVSindhu 

READ: https://t.co/ZPOTVt7Ojt https://t.co/c3m3iDD2DQ",142
"RT @ANI_news: We have been going to the temple everyday and even tomorrow we will.She will win by god's grace:PV Sindhu's mother https://t.‚Ä¶",141
"RT @DOCTORATLARGE: Move aside Katrina Kaif and Deepika Padukone - Sakshi Malik and PV Sindhu are the most admired and beautiful women in In‚Ä¶",140
"RT @FirstpostSports: #PVSindhu pulls a point back as #CarolinaMarin smashes wide. Lead cut down to 13-16. https://t.co/Cf89MWxcGE 

#badmin‚Ä¶",139
"RT @FirstpostSports: What a point! Great pick up from #PVSindhu but #CarolinaMarin was there to smash it for a winner. 14-17 https://t.co/C‚Ä¶",139
"RT @IndiaToday: #RIO2016 Great Britain beat Netherlands 2-0 in shootout to win first #Gold in women's #hockey https://t.co/mMkMuGdwJd",139
"RT @ANINewsUP: Lucknow: Fans cheer as PV Sindhu wins 1st game 21-19 agnst Spain's Carolina Marin in women's singles final #Rio2016 https://‚Ä¶",139
"RT @Kumar_Ke5hav: Read how much effort Pulela G has put into for Sindhu &amp; Srikanth! Indian Badminton is blessed to have such a coach.
https‚Ä¶",139
"#RIO2016 Great Britain beat Netherlands 2-0 in shootout to win first #Gold in women's #hockey https://t.co/mMkMuGdwJd",139
"Read how much effort Pulela G has put into for Sindhu &amp; Srikanth! Indian Badminton is blessed to have such a coach.
https://t.co/vuIRfLMIXz",139
"RT @DiwakarKothari_: That last smash by PV Sindhu hit directly into the hearts of million people https://t.co/bOcxzRMWa6",139
"RT @DeshGujarat: PV Sindhu becomes youngest Indian to win Olympic medal, first Indian woman to win silver at Olympic https://t.co/iBkuQinxL1",139
"RT @unwomenindia: Great day for #India #WomenInSport as @Pvsindhu1 becomes first Indian woman to win #Olympic silver v @the_hindu  https://‚Ä¶",139
"RT @ZeeNews: #DNA: PV Sindhu's parents rejoice hard fight put up by their daughter
https://t.co/4vVhPjCghe 

@sudhirchaudhary",139
"RT @FinancialXpress: #Rio2016 Gopichand‚Äôs to #PVSindhu: Don‚Äôt think you lost #Gold, think that you won #Silver https://t.co/6vcQJJu5pw http‚Ä¶",139
"#DNA: PV Sindhu's parents rejoice hard fight put up by their daughter
https://t.co/4vVhPjCghe 

@sudhirchaudhary",139
"RT @aobsnlarora: #MSGblessing congratulations pv sindhu https://t.co/rb4FceLu0b",139
"RT @aninditaghose: We will always have Rio. Must read piece. https://t.co/Yk1I8HXhCU",139
"RT @time3027: PV Sindhu played well !!Heartiest congratulations on bringing Silver medal to India !!!",139
"#Rio2016 Gopichand‚Äôs to #PVSindhu: Don‚Äôt think you lost #Gold, think that you won #Silver https://t.co/6vcQJJu5pw https://t.co/fIn5i5zIVU",139
"In India they are celebrating PV #Sindhu, in Pakistan there is a movement #Sindhudesh for liberation.",139
"RT @TeamIndiaAtRio: Pullela Gopichand! You are the man! India can't thank you enough! Saina in  London, PV Sindhu here! Take a bow!",139
"That last smash by PV Sindhu hit directly into the hearts of million people https://t.co/bOcxzRMWa6",139
"RT @Cute_Addu: Ì†ºÌæñ *Rio Olympic Schedule* Ì†ºÌæñ

Ì†ºÌø∏ Badminton

*Women's Single Final*

 PV Sindhu *Won* the *Silver* Medal 

Ì†ºÌ∑ÆÌ†ºÌ∑≥Ì†ºÌæñÌ†ºÌ∑ÆÌ†ºÌ∑≥Ì†ºÌæñÌ†ºÌø∏Ì†ºÌæñÌ†ºÌ∑ÆÌ†ºÌ∑≥Ì†ºÌæñÌ†ºÌ∑ÆÌ†ºÌ∑≥
Hats of‚Ä¶",139
"RT @Ojasism: Ek PV Sindhu ki keemat tum kya jaano Goel babu! 

WE ARE PROUD OF YOU SINSHU.  THANK YOU FOR THE SILVER MEDAL.  #SindhuForGold",139
"RT @atulmodani: Achievement of PV Sindhu

Hundreds of common Indians cheered her watching it on big screens on corners of many roads https:‚Ä¶",139
