"tweet","retweets"
"Dafne Schippers wins the first 200m semi-final in 21.96 ahead of Elaine Thompson with 22.13 #Rio2016",105
"RT @NZStuff: Jamaican Elaine Thompson surges to women's 100m Olympic title https://t.co/kygmTzXtBe https://t.co/H5qugdMyOG",105
"RT @ColossILL: Elaine Thompson is the fastest woman in the world - https://t.co/vREqur3ypD https://t.co/180tp58V74",105
"RT @CBCOlympics: Elaine Thompson's #gold is a hint for tonight's #PrideAndJoy Podium Pursuit LIVE at 6pm ET! https://t.co/j824sBfB9W https:‚Ä¶",105
"RT @PSimpsonMiller: Congratulations Elaine Thompson and Simone Facey for advancing to the semi-finals of the Women's 200M. Veronica... http‚Ä¶",105
"Elaine Thompson's #gold is a hint for tonight's #PrideAndJoy Podium Pursuit LIVE at 6pm ET! https://t.co/j824sBfB9W https://t.co/NIbmGCtQBc",105
"Elaine Thompson is the fastest woman in the world - https://t.co/vREqur3ypD https://t.co/180tp58V74",105
"RT @NigeriaNewsdesk: Rio Olympics: Jamaica's Elaine Thompson wins 100m, Farah retains 10,000m gold https://t.co/nZ2XCIpEuT via @todayng htt‚Ä¶",105
"Congratulations Elaine Thompson and Simone Facey for advancing to the semi-finals of the Women's 200M. Veronica... https://t.co/qKAp6dokc7",105
"RT @Smooth_Orator: Most Jamaican women got a variation of Elaine Thompson face. If Shelly-Ann didn't have the ""Ann"" I'd need to see her pap‚Ä¶",105
"Most Jamaican women got a variation of Elaine Thompson face. If Shelly-Ann didn't have the ""Ann"" I'd need to see her papers.",105
"RT @CBCOlympics: #JAM's Elaine Thompson wins #Olympic 100m #gold: https://t.co/QGJLIshupv #Rio2016 https://t.co/h8U8PRWBER",105
"RT @rodneytwit: Welcome to the new female version of The Bolt @usainbolt ...Elaine Thompson...@realshellyannfp ur di  greatest warrior to h‚Ä¶",105
"RT @TheYBF: Yes ladies! Elaine Thompson of Jamaica is still the reigning fastest woman In the world! S‚Ä¶ https://t.co/mmSUYX0aWc https://t.c‚Ä¶",105
"RT @GuardianNigeria: Elaine Thompson storms to victory in the women‚Äôs 100m to usher in a new era for Jamaican sprinting 
https://t.co/hSLnb‚Ä¶",105
"RT @Beverleyknight: Elaine Thompson has done it for Jamaica!!! WAAAAY UP! Ì†ºÌ∑ØÌ†ºÌ∑≤ wow, Shelly third, so Gold and Bronze for JA! XxxxÌ†ΩÌπåÌ†ºÌøæ‚ù§Ô∏è",105
"RT @AndrewHolnessJM: Who run the world...
https://t.co/wa1yNg8cMN",104
"RT @jamaicastar: Elaine Thompson and Shelly-Ann Fraser-Pryce will receive their Gold and Bronze medals respectively at 7:17pm tonight https‚Ä¶",103
