"tweet","retweets"
"RT @NYTSports: Robbery of Ryan Lochte and 3 other U.S. swimmers by gunpoint raises Olympic safety concerns https://t.co/EwUdoaJqSl https://‚Ä¶",149
"RT @TIME: No patriotic clothing and a ban on beaches at night among responses to armed robbery of Ryan Lochte https://t.co/4wvUarGUJt",148
"No patriotic clothing and a ban on beaches at night among responses to armed robbery of Ryan Lochte https://t.co/4wvUarGUJt",148
"RT @NiggaCommentary: Ryan Lochte forever a legend for this https://t.co/CKsv0Xe5oQ",147
"RT @TODAYshow: .@RyanLochte to @MichaelPhelps: 'I'll see you in Tokyo' https://t.co/gW8YHmCXSE #Rio2016 https://t.co/fKnSp3NfLF",146
"RT @shomaristone: #BREAKING: US Olympic Gold Medalist #RyanLochte Says He Was Robbed at Gunpoint in #Rio2106. #RioOlympics2016
https://t.co‚Ä¶",146
"RT @SportsCenter: Ryan Lochte has been allegedly held up at gunpoint in Rio, but the IOC says the reports are not true. https://t.co/0lIWym‚Ä¶",145
"RT @sbstryker: Ryan Lochte saying ""Whatever"" to the guy robbing him at gunpoint is the most Ryan Lochte thing to ever happen https://t.co/Y‚Ä¶",144
"RT @rolandsmartin: Wow. Olympian Ryan Lochte held up at gunpoint in Rio. Not a good look for Brazil!",143
"RT @ltsPepe: Ryan Lochte forever a legend for this https://t.co/aRklaY8SpB",142
"RT @JeffPassan: ""Whatever.""

Ryan Lochte, everyone. https://t.co/0wdOFFO2Sw",141
"RT @LilTunechi: Much luv to Ryan Lochte and the USA swim team!!!!",140
"RT @Vinncent: Extra is reporting some interesting tidbits, and a few strange details, on Ryan Lochte's police report [Portuguese] https://t‚Ä¶",139
"RT @GringaBrazilien: OMG! Remember I told'ya I did NOT believe Ryan Lochte version of #Rio2016 mugging? Sec Camera tells diff version! http‚Ä¶",139
"RT @KristynBurtt: And with Ryan Lochte moving to LA post-Olympics... he's a great choice for #DWTS. https://t.co/pGdZ5hs8bh",139
"RT @USATODAYsports: Ryan Lochte: 'We were afraid we'd get in trouble' after being robbed in Rio. https://t.co/YvMHt9fCcf",139
"OMG! Remember I told'ya I did NOT believe Ryan Lochte version of #Rio2016 mugging? Sec Camera tells diff version! https://t.co/wvfsfEYovQ",139
"Ryan Lochte: 'We were afraid we'd get in trouble' after being robbed in Rio. https://t.co/YvMHt9fCcf",139
"RT @Voguerista: DWTS Season 23 Watch Out - Ryan Lochte To Dance On Dancing With The Stars? https://t.co/pkpWgk633p THX @KristynBurtt ;)",139
"RT @Dustin_Ybarra: Artist rendition of Ryan Lochte being mugged https://t.co/ts5IUeElar",139
"RT @ChrisRRegan: The robbery was so terrifying Ryan Lochte's hair turned black.",139
"RT @InsideEdition: Ryan Lochte and 3 other swimmers are robbed at gunpoint while traveling to Olympic Village. https://t.co/RMOYhB08rT http‚Ä¶",139
"RT @clairering24: i'm in love with Ryan lochte Ì†ΩÌ∏ç https://t.co/VSIO543zEb",139
"RT @DearMorni: Ryan Lochte got held at gunpoint &amp; it trends worldwide. Knife-wielding man arrested in David Guetta's house &amp; nobody cares.‚Ä¶",139
"RT @NYDailyNews: Ryan Lochte joins a long list of celebrities to get robbed https://t.co/Xe2hlGz0Yr https://t.co/qqhcDQWr9l",139
"Ryan Lochte, 3 other US swimmers robbed in Rio https://t.co/SPuZti5WRg #AP #iran #LeMonde",139
"DWTS Season 23 Watch Out - Ryan Lochte To Dance On Dancing With The Stars? https://t.co/pkpWgk633p THX @KristynBurtt ;)",139
"And with Ryan Lochte moving to LA post-Olympics... he's a great choice for #DWTS. https://t.co/pGdZ5hs8bh",139
"Ryan Lochte joins a long list of celebrities to get robbed https://t.co/Xe2hlGz0Yr https://t.co/qqhcDQWr9l",139
"RT @NewDay: After @RyanLochte &amp; others robbed, @cbrennansports &amp; @CoyWire discuss Rio security. https://t.co/cNLIN1TZPc https://t.co/ZnQ44U‚Ä¶",139
"RT @siriusreguIus: Ryan Lochte / US swimming https://t.co/t6FDWMRE8E",139
"Extra is reporting some interesting tidbits, and a few strange details, on Ryan Lochte's police report [Portuguese] https://t.co/yZh8Y1jtHz",139
"RT @YahooSports: After Ryan Lochte incident, should athletes stay hidden in Rio? #RioOlympics2016 https://t.co/CbvUeDPQKh https://t.co/NZI7‚Ä¶",139
"RT @taylornichols: Remember the time Ryan Lochte went on College Gameday and picked Auburn to win the Texas A&amp;M-LSU game?",139
